429_1769,"American Porter"
579_33183,"American Porter"
710_86776,"American Porter"
15280_33336,"American Porter"
140_127726,"American Porter"
130_101458,"American Porter"
147_36707,"American Porter"
694_12104,"American Porter"
811_6088,"American Porter"
24300_90473,"American Porter"
20681_85822,"American Porter"
31805_62761,"American Porter"
2372_87109,"American Porter"
24300_84140,"American Porter"
267_738,"American Porter"
30_5722,"American Porter"
182_921,"American Porter"
33_85,"American Porter"
22511_75502,"American Porter"
3818_10433,"American Porter"
17981_60940,"American Porter"
199_5703,"American Porter"
22511_62972,"American Porter"
24300_101415,"American Porter"
35_88427,"American Porter"
22072_55861,"American Porter"
12516_27857,"American Porter"
99_902,"American Porter"
63_123623,"American Porter"
119_53767,"American Porter"
652_3085,"American Porter"
385_26972,"American Porter"
31805_75446,"American Porter"
beer_id,style
132_1118,"American Stout"
287_1117,"/beer/profile/287/1117/"
287_2403,"/beer/profile/287/2403/"
64_1153,"American Stout"
63_197,"American Stout"
140_283,"American Stout"
287_2010,"/beer/profile/287/2010/"
287_2511,"/beer/profile/287/2511/"
20681_56545,"American Stout"
1471_6227,"American Stout"
402_1192,"American Stout"
1141_10330,"American Stout"
193_86545,"American Stout"
30_1830,"American Stout"
35_74390,"American Stout"
6372_20807,"American Stout"
811_6373,"American Stout"
590_2810,"American Stout"
741_2870,"/beer/profile/741/2870/"
98_45568,"American Stout"
140_135684,"American Stout"
9629_32941,"American Stout"
31987_95930,"American Stout"
13307_56836,"American Stout"
454_35385,"American Stout"
609_2420,"American Stout"
25370_78798,"American Stout"
266_1443,"American Stout"
10046_65241,"American Stout"
337_1069,"American Stout"
213_107165,"American Stout"
395_58053,"American Stout"
287_2009,"/beer/profile/287/2009/"
15280_78023,"American Stout"
143_144286,"American Stout"
19897_52233,"American Stout"
3120_9763,"American Stout"
24827_80760,"American Stout"
4426_32763,"American Stout"
22564_79840,"American Stout"
435_75507,"American Stout"
2447_75068,"American Stout"
16068_42965,"American Stout"
19544_90450,"American Stout"
28743_113784,"American Stout"
16353_43087,"American Stout"
17271_49098,"American Stout"
2097_18973,"American Stout"
18006_48583,"American Stout"
99_45428,"American Stout"
beer_id,style
147_92,"American Strong Ale"
147_1056,"American Strong Ale"
147_8951,"American Strong Ale"
220_2264,"American Strong Ale"
220_48385,"American Strong Ale"
220_2533,"American Strong Ale"
147_62645,"American Strong Ale"
220_56613,"American Strong Ale"
35_25759,"American Strong Ale"
18149_60886,"American Strong Ale"
173_459,"American Strong Ale"
18149_32413,"American Strong Ale"
16866_47954,"American Strong Ale"
140_54089,"American Strong Ale"
132_41043,"American Strong Ale"
64_101085,"American Strong Ale"
200_641,"American Strong Ale"
220_70309,"American Strong Ale"
423_66077,"American Strong Ale"
173_47546,"American Strong Ale"
20680_55401,"American Strong Ale"
18149_42296,"American Strong Ale"
2210_133291,"American Strong Ale"
16866_44747,"American Strong Ale"
173_20768,"American Strong Ale"
20681_89620,"American Strong Ale"
173_51422,"American Strong Ale"
103_13726,"/beer/profile/103/13726/"
4408_38223,"American Strong Ale"
262_35741,"American Strong Ale"
892_46984,"American Strong Ale"
94_45202,"American Strong Ale"
741_43412,"/beer/profile/741/43412/"
17980_43978,"American Strong Ale"
418_28814,"American Strong Ale"
147_142974,"American Strong Ale"
33_4047,"American Strong Ale"
20680_149554,"American Strong Ale"
11212_38703,"American Strong Ale"
28520_79038,"American Strong Ale"
562_2321,"American Strong Ale"
435_76400,"American Strong Ale"
1924_48881,"American Strong Ale"
17161_43011,"American Strong Ale"
173_83737,"American Strong Ale"
30356_93863,"American Strong Ale"
6980_34564,"American Strong Ale"
423_145359,"American Strong Ale"
14936_46469,"American Strong Ale"
16963_54264,"American Strong Ale"
beer_id,style
863_22227,"American Wild Ale"
863_45653,"American Wild Ale"
863_9474,"American Wild Ale"
863_20518,"American Wild Ale"
863_27992,"American Wild Ale"
16866_51741,"American Wild Ale"
16866_70286,"American Wild Ale"
192_26541,"American Wild Ale"
9897_19314,"American Wild Ale"
1146_53747,"American Wild Ale"
2391_42203,"American Wild Ale"
1146_45368,"American Wild Ale"
18149_51116,"American Wild Ale"
24018_94634,"American Wild Ale"
2391_56266,"American Wild Ale"
423_122931,"American Wild Ale"
18149_34315,"American Wild Ale"
16866_63724,"American Wild Ale"
16866_66743,"American Wild Ale"
16866_79533,"American Wild Ale"
18149_55992,"American Wild Ale"
392_43217,"American Wild Ale"
863_62403,"American Wild Ale"
24940_97036,"American Wild Ale"
2391_47782,"American Wild Ale"
13014_90250,"American Wild Ale"
18149_38149,"American Wild Ale"
2391_77945,"American Wild Ale"
2391_49807,"American Wild Ale"
2391_56333,"American Wild Ale"
35_53774,"American Wild Ale"
24018_65743,"American Wild Ale"
4_88817,"American Wild Ale"
30581_92695,"American Wild Ale"
16866_79537,"American Wild Ale"
2391_46467,"American Wild Ale"
30356_122766,"American Wild Ale"
24018_80525,"American Wild Ale"
30356_120407,"American Wild Ale"
24940_111580,"American Wild Ale"
267_53221,"American Wild Ale"
24018_87637,"American Wild Ale"
24018_101981,"American Wild Ale"
42_25005,"American Wild Ale"
4_88815,"American Wild Ale"
16866_94661,"American Wild Ale"
590_131670,"American Wild Ale"
30581_102895,"American Wild Ale"
28019_84772,"American Wild Ale"
16866_77652,"American Wild Ale"
beer_id,style
68_24071,"Baltic Porter"
26520_79898,"Baltic Porter"
10607_88889,"Baltic Porter"
141_40674,"Baltic Porter"
345_40443,"Baltic Porter"
401_4694,"Baltic Porter"
454_65809,"Baltic Porter"
9790_32180,"Baltic Porter"
264_2758,"Baltic Porter"
13014_39917,"Baltic Porter"
68_36342,"Baltic Porter"
26520_93101,"Baltic Porter"
623_1901,"Baltic Porter"
26520_93249,"Baltic Porter"
345_87404,"Baltic Porter"
568_1504,"Baltic Porter"
5504_17055,"Baltic Porter"
10897_755,"/beer/profile/10897/755/"
26520_77500,"Baltic Porter"
26_42378,"Baltic Porter"
735_100316,"Baltic Porter"
923_16329,"Baltic Porter"
1416_88338,"Baltic Porter"
158_60846,"Baltic Porter"
7730_14314,"Baltic Porter"
1628_8543,"Baltic Porter"
11056_46644,"Baltic Porter"
98_45934,"Baltic Porter"
696_14400,"Baltic Porter"
1471_8532,"Baltic Porter"
26520_114146,"Baltic Porter"
26520_115426,"Baltic Porter"
22511_89265,"Baltic Porter"
139_45933,"Baltic Porter"
710_84732,"Baltic Porter"
11036_33033,"Baltic Porter"
27403_75574,"Baltic Porter"
402_45914,"Baltic Porter"
887_4878,"Baltic Porter"
1382_5975,"Baltic Porter"
19476_53250,"Baltic Porter"
17962_47631,"Baltic Porter"
11031_40959,"Baltic Porter"
3599_7955,"Baltic Porter"
99_79010,"Baltic Porter"
1168_11482,"Baltic Porter"
183_591,"Baltic Porter"
2651_6499,"Baltic Porter"
5502_47097,"Baltic Porter"
26520_141598,"Baltic Porter"
beer_id,style
192_1914,"Belgian Dark Ale"
470_1862,"Belgian Dark Ale"
42_38818,"Belgian Dark Ale"
22_26072,"Belgian Dark Ale"
184_9946,"Belgian Dark Ale"
651_52334,"Belgian Dark Ale"
877_41722,"Belgian Dark Ale"
259_12775,"Belgian Dark Ale"
48_57684,"Belgian Dark Ale"
718_2481,"Belgian Dark Ale"
863_22032,"Belgian Dark Ale"
22150_117492,"Belgian Dark Ale"
634_11867,"Belgian Dark Ale"
4663_23194,"Belgian Dark Ale"
12224_40815,"Belgian Dark Ale"
24678_116098,"Belgian Dark Ale"
273_138469,"Belgian Dark Ale"
28994_83443,"Belgian Dark Ale"
3313_8280,"Belgian Dark Ale"
4146_46501,"Belgian Dark Ale"
218_14695,"Belgian Dark Ale"
27934_89638,"Belgian Dark Ale"
31311_92140,"Belgian Dark Ale"
18563_47231,"Belgian Dark Ale"
41_57991,"Belgian Dark Ale"
395_3365,"Belgian Dark Ale"
4315_26152,"Belgian Dark Ale"
15237_58119,"Belgian Dark Ale"
11269_27432,"Belgian Dark Ale"
725_9164,"Belgian Dark Ale"
718_2482,"Belgian Dark Ale"
22271_56719,"Belgian Dark Ale"
32279_101048,"Belgian Dark Ale"
17280_43838,"Belgian Dark Ale"
417_143682,"Belgian Dark Ale"
470_39973,"Belgian Dark Ale"
997_8902,"Belgian Dark Ale"
922_8980,"Belgian Dark Ale"
10260_49199,"Belgian Dark Ale"
19765_51190,"Belgian Dark Ale"
2642_32786,"Belgian Dark Ale"
24075_84442,"Belgian Dark Ale"
16043_49673,"Belgian Dark Ale"
28991_89370,"Belgian Dark Ale"
31644_114073,"Belgian Dark Ale"
4663_10025,"Belgian Dark Ale"
3463_28264,"Belgian Dark Ale"
28838_86861,"Belgian Dark Ale"
683_8788,"Belgian Dark Ale"
3442_24541,"Belgian Dark Ale"
beer_id,style
68_52855,"Belgian IPA"
220_57912,"Belgian IPA"
147_43905,"Belgian IPA"
321_27804,"Belgian IPA"
2743_36727,"Belgian IPA"
63_68942,"Belgian IPA"
192_99699,"Belgian IPA"
22951_65325,"Belgian IPA"
192_73864,"Belgian IPA"
24903_72465,"Belgian IPA"
24903_77230,"Belgian IPA"
1339_26159,"Belgian IPA"
739_2656,"Belgian IPA"
26_69669,"Belgian IPA"
634_1692,"Belgian IPA"
4_36527,"Belgian IPA"
2372_47152,"Belgian IPA"
22951_72751,"Belgian IPA"
13837_57290,"Belgian IPA"
119_116088,"Belgian IPA"
14_45878,"Belgian IPA"
68_77837,"Belgian IPA"
1141_18272,"Belgian IPA"
99_76375,"Belgian IPA"
1534_42079,"Belgian IPA"
335_81935,"Belgian IPA"
195_58261,"Belgian IPA"
141_35225,"Belgian IPA"
22150_86413,"Belgian IPA"
98_80702,"Belgian IPA"
73_124254,"Belgian IPA"
24678_65517,"Belgian IPA"
63_118789,"Belgian IPA"
149_47583,"Belgian IPA"
335_69489,"Belgian IPA"
273_105581,"Belgian IPA"
898_92842,"Belgian IPA"
98_111645,"Belgian IPA"
2097_7910,"Belgian IPA"
2807_40466,"Belgian IPA"
16504_56953,"Belgian IPA"
2447_13967,"Belgian IPA"
764_73047,"Belgian IPA"
24678_79979,"Belgian IPA"
26753_85655,"Belgian IPA"
21818_58122,"Belgian IPA"
22893_90246,"Belgian IPA"
9629_76287,"Belgian IPA"
48_95562,"Belgian IPA"
28178_81741,"Belgian IPA"
beer_id,style
37_129,"Belgian Pale Ale"
470_2137,"Belgian Pale Ale"
42_593,"Belgian Pale Ale"
863_13741,"Belgian Pale Ale"
42_56875,"Belgian Pale Ale"
2743_76323,"Belgian Pale Ale"
140_127728,"Belgian Pale Ale"
140_127723,"Belgian Pale Ale"
35_77233,"Belgian Pale Ale"
306_42887,"Belgian Pale Ale"
196_620,"Belgian Pale Ale"
30_23042,"Belgian Pale Ale"
889_2823,"Belgian Pale Ale"
9897_20524,"/beer/profile/9897/20524/"
42_92397,"Belgian Pale Ale"
18149_36539,"Belgian Pale Ale"
306_90228,"Belgian Pale Ale"
313_1808,"Belgian Pale Ale"
33618_108956,"Belgian Pale Ale"
392_58482,"Belgian Pale Ale"
22_793,"Belgian Pale Ale"
42_108051,"Belgian Pale Ale"
22072_77606,"Belgian Pale Ale"
436_7864,"Belgian Pale Ale"
590_35281,"Belgian Pale Ale"
12959_28179,"Belgian Pale Ale"
218_677,"Belgian Pale Ale"
222_6972,"Belgian Pale Ale"
287_126808,"/beer/profile/287/126808/"
18149_46144,"Belgian Pale Ale"
192_109587,"Belgian Pale Ale"
25327_70998,"Belgian Pale Ale"
222_45379,"Belgian Pale Ale"
48_1645,"Belgian Pale Ale"
268_25130,"Belgian Pale Ale"
16320_32846,"Belgian Pale Ale"
26753_74308,"Belgian Pale Ale"
192_34717,"Belgian Pale Ale"
25888_87169,"Belgian Pale Ale"
14154_36366,"Belgian Pale Ale"
1416_23313,"Belgian Pale Ale"
739_42805,"Belgian Pale Ale"
99_26617,"Belgian Pale Ale"
25888_73837,"Belgian Pale Ale"
863_45022,"Belgian Pale Ale"
6_14,"Belgian Pale Ale"
184_590,"Belgian Pale Ale"
192_5170,"Belgian Pale Ale"
48_54453,"Belgian Pale Ale"
604_13067,"Belgian Pale Ale"
beer_id,style
215_2512,"Belgian Strong Dark Ale"
207_1696,"Belgian Strong Dark Ale"
22_30,"Belgian Strong Dark Ale"
64_1180,"Belgian Strong Dark Ale"
22_33,"Belgian Strong Dark Ale"
694_7531,"Belgian Strong Dark Ale"
48_155,"Belgian Strong Dark Ale"
112_30282,"Belgian Strong Dark Ale"
180_1421,"Belgian Strong Dark Ale"
4_40051,"Belgian Strong Dark Ale"
22_3635,"Belgian Strong Dark Ale"
180_2347,"Belgian Strong Dark Ale"
1534_6947,"Belgian Strong Dark Ale"
30_34877,"Belgian Strong Dark Ale"
45_47678,"Belgian Strong Dark Ale"
30_15619,"Belgian Strong Dark Ale"
64_3089,"Belgian Strong Dark Ale"
735_52510,"Belgian Strong Dark Ale"
287_20604,"/beer/profile/287/20604/"
863_13742,"Belgian Strong Dark Ale"
42_51619,"Belgian Strong Dark Ale"
4_21363,"Belgian Strong Dark Ale"
41_140,"Belgian Strong Dark Ale"
321_2269,"Belgian Strong Dark Ale"
22_76874,"Belgian Strong Dark Ale"
321_1581,"Belgian Strong Dark Ale"
35_71947,"Belgian Strong Dark Ale"
9897_39267,"Belgian Strong Dark Ale"
201_813,"Belgian Strong Dark Ale"
753_2319,"Belgian Strong Dark Ale"
18149_36728,"Belgian Strong Dark Ale"
604_2232,"Belgian Strong Dark Ale"
396_27371,"Belgian Strong Dark Ale"
1534_7286,"Belgian Strong Dark Ale"
1534_4106,"Belgian Strong Dark Ale"
681_26277,"Belgian Strong Dark Ale"
42_78394,"Belgian Strong Dark Ale"
4_58,"Belgian Strong Dark Ale"
697_7728,"Belgian Strong Dark Ale"
196_2311,"Belgian Strong Dark Ale"
681_2469,"Belgian Strong Dark Ale"
681_20714,"Belgian Strong Dark Ale"
2743_41345,"Belgian Strong Dark Ale"
922_40681,"Belgian Strong Dark Ale"
4_48279,"Belgian Strong Dark Ale"
30035_86464,"Belgian Strong Dark Ale"
898_35805,"Belgian Strong Dark Ale"
22150_66512,"Belgian Strong Dark Ale"
141_86500,"Belgian Strong Dark Ale"
192_3656,"Belgian Strong Dark Ale"
beer_id,style
222_695,"Belgian Strong Pale Ale"
180_1385,"Belgian Strong Pale Ale"
1146_4318,"Belgian Strong Pale Ale"
863_12770,"Belgian Strong Pale Ale"
112_411,"Belgian Strong Pale Ale"
22_694,"Belgian Strong Pale Ale"
48_156,"Belgian Strong Pale Ale"
321_1836,"Belgian Strong Pale Ale"
45_35328,"Belgian Strong Pale Ale"
16866_53134,"Belgian Strong Pale Ale"
202_635,"Belgian Strong Pale Ale"
42_65200,"Belgian Strong Pale Ale"
30_4072,"Belgian Strong Pale Ale"
201_817,"Belgian Strong Pale Ale"
396_2361,"Belgian Strong Pale Ale"
357_58731,"Belgian Strong Pale Ale"
4_47277,"Belgian Strong Pale Ale"
18149_42491,"Belgian Strong Pale Ale"
158_37216,"Belgian Strong Pale Ale"
64_74321,"Belgian Strong Pale Ale"
604_1602,"Belgian Strong Pale Ale"
184_51030,"Belgian Strong Pale Ale"
697_4770,"Belgian Strong Pale Ale"
201_633,"Belgian Strong Pale Ale"
3521_9630,"Belgian Strong Pale Ale"
339_1960,"Belgian Strong Pale Ale"
637_1713,"Belgian Strong Pale Ale"
22150_79123,"Belgian Strong Pale Ale"
1534_54445,"Belgian Strong Pale Ale"
36_114,"Belgian Strong Pale Ale"
201_634,"Belgian Strong Pale Ale"
15237_34310,"Belgian Strong Pale Ale"
4_30174,"Belgian Strong Pale Ale"
4_37206,"Belgian Strong Pale Ale"
739_2211,"Belgian Strong Pale Ale"
1628_10301,"Belgian Strong Pale Ale"
753_2585,"Belgian Strong Pale Ale"
13307_43080,"Belgian Strong Pale Ale"
669_6118,"Belgian Strong Pale Ale"
149_612,"Belgian Strong Pale Ale"
22_22555,"Belgian Strong Pale Ale"
16352_82463,"Belgian Strong Pale Ale"
997_7096,"Belgian Strong Pale Ale"
83_1704,"Belgian Strong Pale Ale"
192_68485,"Belgian Strong Pale Ale"
147_137578,"Belgian Strong Pale Ale"
1534_42538,"Belgian Strong Pale Ale"
3521_37907,"Belgian Strong Pale Ale"
180_3976,"Belgian Strong Pale Ale"
16504_60376,"Belgian Strong Pale Ale"
beer_id,style
64_35720,"Berliner Weissbier"
287_49092,"/beer/profile/287/49092/"
16866_43889,"Berliner Weissbier"
23495_36378,"Berliner Weissbier"
590_43456,"Berliner Weissbier"
24300_90585,"Berliner Weissbier"
610_75491,"Berliner Weissbier"
28609_83899,"Berliner Weissbier"
25888_84304,"Berliner Weissbier"
4909_37039,"Berliner Weissbier"
26_29180,"Berliner Weissbier"
28609_81617,"Berliner Weissbier"
20417_59462,"Berliner Weissbier"
24300_118551,"Berliner Weissbier"
26817_82297,"Berliner Weissbier"
337_116130,"Berliner Weissbier"
31678_122625,"Berliner Weissbier"
4909_65752,"Berliner Weissbier"
10574_57433,"Berliner Weissbier"
18168_90183,"Berliner Weissbier"
28609_88272,"Berliner Weissbier"
1401_3708,"Berliner Weissbier"
417_96518,"Berliner Weissbier"
1141_4907,"Berliner Weissbier"
651_119212,"Berliner Weissbier"
2210_88903,"Berliner Weissbier"
31540_134674,"Berliner Weissbier"
31540_120225,"Berliner Weissbier"
22843_124414,"Berliner Weissbier"
361_70099,"Berliner Weissbier"
357_96041,"Berliner Weissbier"
26520_129195,"Berliner Weissbier"
5316_82366,"Berliner Weissbier"
13065_48084,"Berliner Weissbier"
31540_134890,"Berliner Weissbier"
28609_88877,"Berliner Weissbier"
31540_93720,"Berliner Weissbier"
25888_119928,"Berliner Weissbier"
27844_76354,"Berliner Weissbier"
28178_86321,"Berliner Weissbier"
24018_75576,"Berliner Weissbier"
1432_67728,"Berliner Weissbier"
28178_89356,"Berliner Weissbier"
31540_143667,"Berliner Weissbier"
31540_100491,"Berliner Weissbier"
417_130087,"Berliner Weissbier"
28019_84488,"Berliner Weissbier"
3185_93307,"Berliner Weissbier"
31540_132993,"Berliner Weissbier"
31540_143770,"Berliner Weissbier"
beer_id,style
35_64089,"Bière de Champagne / Bière Brut"
202_7661,"Bière de Champagne / Bière Brut"
13307_58359,"Bière de Champagne / Bière Brut"
669_5818,"Bière de Champagne / Bière Brut"
32319_130409,"Bière de Champagne / Bière Brut"
669_16487,"Bière de Champagne / Bière Brut"
28742_80584,"Bière de Champagne / Bière Brut"
10174_33766,"Bière de Champagne / Bière Brut"
10096_36065,"Bière de Champagne / Bière Brut"
3218_26652,"Bière de Champagne / Bière Brut"
4950_79599,"Bière de Champagne / Bière Brut"
27934_130298,"Bière de Champagne / Bière Brut"
23674_89939,"Bière de Champagne / Bière Brut"
669_25215,"Bière de Champagne / Bière Brut"
32279_136294,"Bière de Champagne / Bière Brut"
2467_104847,"Bière de Champagne / Bière Brut"
4442_17997,"Bière de Champagne / Bière Brut"
8075_112392,"Bière de Champagne / Bière Brut"
24678_136877,"Bière de Champagne / Bière Brut"
10096_55274,"Bière de Champagne / Bière Brut"
25483_102139,"Bière de Champagne / Bière Brut"
669_99606,"Bière de Champagne / Bière Brut"
3218_54758,"Bière de Champagne / Bière Brut"
24701_161501,"Bière de Champagne / Bière Brut"
18899_94972,"Bière de Champagne / Bière Brut"
36697_153601,"Bière de Champagne / Bière Brut"
3521_130364,"Bière de Champagne / Bière Brut"
9813_44643,"Bière de Champagne / Bière Brut"
23420_148145,"Bière de Champagne / Bière Brut"
29346_156623,"Bière de Champagne / Bière Brut"
18182_81647,"Bière de Champagne / Bière Brut"
28306_109389,"Bière de Champagne / Bière Brut"
4114_126369,"Bière de Champagne / Bière Brut"
beer_id,style
9897_18975,"Bière de Garde"
689_2961,"Bière de Garde"
42_84831,"Bière de Garde"
2958_30955,"Bière de Garde"
192_51300,"Bière de Garde"
18149_37198,"Bière de Garde"
18149_30423,"Bière de Garde"
9897_27545,"/beer/profile/9897/27545/"
863_17442,"Bière de Garde"
9897_25142,"Bière de Garde"
22511_77351,"Bière de Garde"
260_1308,"Bière de Garde"
260_723,"Bière de Garde"
42_31748,"Bière de Garde"
1628_16786,"Bière de Garde"
22150_70001,"Bière de Garde"
309_27116,"Bière de Garde"
583_39397,"Bière de Garde"
813_7451,"Bière de Garde"
9897_31242,"Bière de Garde"
380_2360,"Bière de Garde"
16759_76047,"Bière de Garde"
260_5630,"Bière de Garde"
7548_13813,"Bière de Garde"
813_38903,"Bière de Garde"
309_6919,"Bière de Garde"
1628_34956,"Bière de Garde"
1682_4777,"Bière de Garde"
27934_77049,"Bière de Garde"
11974_33855,"Bière de Garde"
1263_3414,"Bière de Garde"
741_11991,"/beer/profile/741/11991/"
22408_84979,"Bière de Garde"
30437_88641,"Bière de Garde"
24678_65876,"Bière de Garde"
380_2429,"Bière de Garde"
9730_80050,"Bière de Garde"
287_59003,"/beer/profile/287/59003/"
1682_14430,"Bière de Garde"
1682_5214,"Bière de Garde"
309_17291,"Bière de Garde"
1628_14851,"Bière de Garde"
26439_79806,"Bière de Garde"
42_138133,"Bière de Garde"
24018_159551,"Bière de Garde"
4315_9794,"Bière de Garde"
380_17369,"Bière de Garde"
1682_5213,"Bière de Garde"
4707_39570,"Bière de Garde"
26439_74993,"Bière de Garde"
beer_id,style
182_1381,"Black & Tan"
638_1741,"Black & Tan"
99_906,"Black & Tan"
24300_83390,"Black & Tan"
33_2369,"Black & Tan"
200_2397,"Black & Tan"
14879_33662,"Black & Tan"
823_16838,"Black & Tan"
1819_60007,"Black & Tan"
447_2569,"Black & Tan"
10001_58833,"Black & Tan"
892_42354,"Black & Tan"
823_68936,"Black & Tan"
206_45931,"Black & Tan"
1478_3992,"Black & Tan"
2230_17725,"Black & Tan"
484_7566,"Black & Tan"
2425_33504,"Black & Tan"
29279_112925,"Black & Tan"
30922_112465,"Black & Tan"
33_98260,"Black & Tan"
865_138038,"Black & Tan"
23347_84049,"Black & Tan"
771_44822,"Black & Tan"
4096_33887,"Black & Tan"
622_26739,"Black & Tan"
1853_13004,"Black & Tan"
16828_57376,"Black & Tan"
1666_79521,"Black & Tan"
36798_146960,"Black & Tan"
5410_61976,"Black & Tan"
203_156232,"Black & Tan"
11890_154987,"Black & Tan"
33184_127879,"Black & Tan"
2084_49562,"Black & Tan"
22072_153767,"Black & Tan"
2308_111600,"Black & Tan"
10397_30460,"Black & Tan"
21280_90167,"Black & Tan"
13278_45638,"Black & Tan"
13989_122704,"Black & Tan"
14413_63313,"Black & Tan"
11890_148584,"Black & Tan"
23635_128906,"Black & Tan"
34273_152206,"Black & Tan"
14127_75668,"Black & Tan"
3409_66986,"Black & Tan"
beer_id,style
35_101,"Bock"
143_1352,"Bock"
35_14309,"Bock"
29_1252,"Bock"
140_127735,"Bock"
28_23942,"Bock"
35_68000,"Bock"
182_47812,"Bock"
35_74579,"Bock"
590_2565,"Bock"
590_62671,"Bock"
125_2272,"Bock"
2137_3835,"Bock"
337_1070,"Bock"
302_41422,"Bock"
66_1873,"Bock"
428_14899,"Bock"
57_7714,"/beer/profile/57/7714/"
184_20299,"Bock"
99_75739,"Bock"
417_47795,"Bock"
1819_31215,"Bock"
4426_10182,"Bock"
15280_39884,"Bock"
144_1000,"Bock"
107_7904,"Bock"
455_2250,"Bock"
5316_34576,"Bock"
200_41471,"Bock"
99_34304,"Bock"
1805_20968,"Bock"
628_5119,"Bock"
7734_76116,"Bock"
741_3479,"/beer/profile/741/3479/"
435_6340,"Bock"
17856_67329,"Bock"
30128_86334,"Bock"
435_20987,"Bock"
410_144046,"Bock"
99_33413,"Bock"
514_11985,"Bock"
5502_27167,"Bock"
185_664,"Bock"
22157_56588,"Bock"
553_26322,"Bock"
2951_42771,"Bock"
98_68647,"Bock"
150_28396,"/beer/profile/150/28396/"
412_13231,"Bock"
817_5286,"Bock"
beer_id,style
378_2486,"Braggot"
35_92899,"Braggot"
132_123309,"Braggot"
2097_12844,"Braggot"
1432_73915,"Braggot"
231_15723,"Braggot"
339_156012,"Braggot"
22408_101499,"Braggot"
19218_47490,"Braggot"
34667_139600,"Braggot"
596_33826,"Braggot"
144_116898,"Braggot"
30380_101604,"Braggot"
34667_144625,"Braggot"
395_5972,"Braggot"
18874_46662,"Braggot"
683_12001,"Braggot"
765_117627,"Braggot"
31805_123092,"Braggot"
2909_17575,"/beer/profile/2909/17575/"
28018_114524,"Braggot"
98_164450,"Braggot"
2972_22431,"Braggot"
603_119294,"/beer/profile/603/119294/"
13907_49958,"Braggot"
16096_135790,"Braggot"
34889_122571,"Braggot"
26850_152133,"Braggot"
32409_151751,"Braggot"
14_143579,"Braggot"
18120_151516,"Braggot"
38139_154891,"Braggot"
2641_50450,"Braggot"
2909_7517,"/beer/profile/2909/7517/"
34658_135525,"Braggot"
391_118746,"Braggot"
29378_107331,"Braggot"
1659_72059,"/beer/profile/1659/72059/"
34889_124043,"Braggot"
26934_118949,"Braggot"
2321_59182,"Braggot"
34791_160890,"Braggot"
15051_47485,"Braggot"
32922_139423,"Braggot"
765_143549,"Braggot"
18796_55238,"Braggot"
132_110715,"Braggot"
13529_73096,"Braggot"
1636_51094,"Braggot"
11061_35310,"Braggot"
beer_id,style
28_63,"California Common / Steam Beer"
3818_92094,"California Common / Steam Beer"
23222_63754,"California Common / Steam Beer"
8_88470,"California Common / Steam Beer"
14154_44143,"California Common / Steam Beer"
23922_114731,"California Common / Steam Beer"
16773_75680,"California Common / Steam Beer"
5074_10730,"California Common / Steam Beer"
467_135763,"California Common / Steam Beer"
18168_50087,"California Common / Steam Beer"
9629_25834,"California Common / Steam Beer"
15642_36673,"California Common / Steam Beer"
435_20984,"California Common / Steam Beer"
24791_83996,"California Common / Steam Beer"
22920_71848,"California Common / Steam Beer"
17208_44001,"California Common / Steam Beer"
22598_64620,"California Common / Steam Beer"
23145_59884,"California Common / Steam Beer"
1540_50996,"California Common / Steam Beer"
35769_129341,"California Common / Steam Beer"
31212_99966,"California Common / Steam Beer"
8818_43821,"California Common / Steam Beer"
28_138924,"California Common / Steam Beer"
24355_79672,"California Common / Steam Beer"
19163_55884,"California Common / Steam Beer"
3239_49184,"California Common / Steam Beer"
299_3756,"California Common / Steam Beer"
793_68901,"California Common / Steam Beer"
33325_121524,"California Common / Steam Beer"
583_62381,"California Common / Steam Beer"
18635_52407,"California Common / Steam Beer"
345_44296,"California Common / Steam Beer"
898_96795,"California Common / Steam Beer"
33562_123684,"California Common / Steam Beer"
22170_56204,"California Common / Steam Beer"
729_75725,"California Common / Steam Beer"
31164_106600,"California Common / Steam Beer"
20679_55517,"California Common / Steam Beer"
9629_154320,"California Common / Steam Beer"
16055_61029,"California Common / Steam Beer"
25926_71592,"California Common / Steam Beer"
863_34011,"California Common / Steam Beer"
16385_51782,"California Common / Steam Beer"
31761_131123,"California Common / Steam Beer"
20672_58316,"California Common / Steam Beer"
15314_37439,"California Common / Steam Beer"
32043_97133,"California Common / Steam Beer"
365_102717,"California Common / Steam Beer"
22928_103277,"California Common / Steam Beer"
32876_103701,"California Common / Steam Beer"
beer_id,style
64_41702,"Chile Beer"
132_354,"Chile Beer"
192_77601,"Chile Beer"
23_65230,"Chile Beer"
147_65997,"Chile Beer"
677_38763,"Chile Beer"
923_85468,"Chile Beer"
147_65998,"Chile Beer"
25544_68712,"Chile Beer"
23_28348,"Chile Beer"
132_147262,"Chile Beer"
19866_54116,"Chile Beer"
429_42652,"Chile Beer"
16261_40449,"Chile Beer"
24326_80522,"Chile Beer"
5443_25971,"Chile Beer"
29223_90635,"Chile Beer"
28178_109542,"Chile Beer"
1464_79633,"Chile Beer"
986_5143,"Chile Beer"
3239_55779,"Chile Beer"
4317_38842,"Chile Beer"
11814_84532,"Chile Beer"
21872_66691,"Chile Beer"
13602_59279,"Chile Beer"
27879_90652,"Chile Beer"
25622_72446,"Chile Beer"
